,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
11498,229050.0,1,1.0,420.0,3298.0,1.0,0,4,420.0,0,69,47.5375,-122.391,1460.0,4975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11499,328500.0,3,2.25,1390.0,1407.0,3.0,0,7,1390.0,0,14,47.7227,-122.296,1390.0,1628,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11500,319000.0,3,1.5,2010.0,10100.0,1.0,0,7,1110.0,900,54,47.4738,-122.266,1900.0,10100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11501,650000.0,4,2.0,1820.0,5000.0,1.5,1,7,1640.0,180,73,47.6815,-122.26899999999999,2060.0,5000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11502,398500.0,3,2.5,1630.0,1971.0,2.0,0,8,1630.0,0,22,47.7753,-122.375,1630.0,3451,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11503,250000.0,1,1.0,800.0,16306.0,1.0,0,6,680.0,120,87,47.4916,-122.30799999999999,1270.0,8666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11504,815000.0,3,2.0,2270.0,11989.0,1.0,0,9,2270.0,0,50,47.5434,-122.229,2880.0,12439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11505,1070000.0,3,2.75,2290.0,5002.0,2.0,0,9,1950.0,340,23,47.6811,-122.20700000000001,2290.0,5100,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11506,510000.0,3,2.25,2750.0,219542.0,2.0,0,7,1870.0,880,37,47.6367,-121.948,2430.0,219542,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11507,156000.0,2,1.75,590.0,6138.0,1.0,0,5,590.0,0,71,47.545,-122.27799999999999,1360.0,7112,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11508,254500.0,4,2.75,2570.0,7264.0,2.0,0,8,1720.0,850,20,47.258,-122.208,2420.0,7911,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11509,760000.0,3,2.5,2050.0,15020.0,1.0,2,9,1600.0,450,58,47.75899999999999,-122.37100000000001,2930.0,15050,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11510,210000.0,3,2.5,1610.0,6732.0,2.0,0,7,1610.0,0,24,47.3658,-122.17200000000001,1680.0,7414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11511,349950.0,3,2.5,2140.0,7715.0,2.0,0,7,2140.0,0,27,47.38399999999999,-122.322,1990.0,7628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11512,676000.0,3,2.0,1730.0,6784.0,2.5,0,7,1730.0,0,76,47.6462,-122.40299999999999,1210.0,6784,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11513,475000.0,4,3.5,2440.0,3052.0,2.0,0,8,1940.0,500,12,47.555,-122.309,2390.0,4600,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11514,880000.0,4,2.75,3220.0,4392.0,1.5,0,9,2320.0,900,87,47.6713,-122.27600000000001,2310.0,5795,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11515,1129575.0,4,3.25,4330.0,26162.0,2.0,0,10,4330.0,0,21,47.6009,-122.01100000000001,5110.0,26319,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11516,420000.0,3,1.5,1780.0,5000.0,1.0,4,7,1030.0,750,60,47.5168,-122.256,1780.0,7500,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11517,607000.0,3,1.0,1230.0,8114.0,1.0,0,7,1230.0,0,67,47.5822,-122.196,2220.0,8114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11518,475000.0,4,1.75,2160.0,19283.0,2.0,0,8,2160.0,0,37,47.7603,-122.169,1990.0,9744,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11519,395000.0,2,1.75,1400.0,2500.0,1.0,0,7,710.0,690,102,47.5628,-122.391,1250.0,5700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11520,650000.0,4,1.75,1900.0,10454.0,1.0,0,7,1180.0,720,64,47.5933,-122.195,2060.0,11325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11521,625000.0,5,2.75,2910.0,85377.0,1.0,0,8,1510.0,1400,52,47.48,-122.03,2160.0,66120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11522,849000.0,3,3.0,2960.0,42159.0,2.0,0,10,2960.0,0,23,47.7183,-122.1,2640.0,25209,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11523,429950.0,3,1.5,2010.0,9480.0,1.0,0,8,1570.0,440,67,47.7102,-122.281,1920.0,8791,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11524,825000.0,3,2.5,3760.0,5260.0,2.0,0,9,3230.0,530,16,47.5489,-122.007,3080.0,5312,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11525,505000.0,2,1.0,1020.0,5000.0,1.0,0,7,1020.0,0,102,47.6781,-122.363,1480.0,5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11526,265000.0,2,1.0,1290.0,2828.0,2.0,0,7,1290.0,0,10,47.6968,-122.025,1290.0,2628,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11527,283000.0,3,1.0,890.0,8400.0,1.0,0,6,890.0,0,64,47.5168,-122.204,1850.0,5565,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11528,560000.0,3,2.75,1620.0,7500.0,1.0,0,7,1140.0,480,39,47.6175,-122.065,1900.0,7500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11529,765000.0,4,2.5,3360.0,13636.0,2.0,0,10,3360.0,0,31,47.6373,-122.042,2980.0,10615,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11530,610000.0,5,2.75,2930.0,31411.0,1.0,0,9,1520.0,1410,43,47.5576,-122.186,3070.0,12378,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11531,589000.0,3,2.5,2940.0,4799.0,1.0,0,9,1710.0,1230,22,47.6681,-122.184,2540.0,4616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11532,192500.0,3,1.0,1080.0,8580.0,1.5,0,6,1080.0,0,118,47.4716,-122.262,1800.0,12672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,1129575.0,3,3.25,4560.0,13363.0,1.0,4,10,2760.0,1800,23,47.6205,-122.214,4060.0,13362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11534,550000.0,3,1.0,1010.0,6120.0,1.0,0,7,860.0,150,78,47.6861,-122.296,1930.0,6120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11535,460000.0,2,1.5,1790.0,3760.0,1.5,0,8,1280.0,510,90,47.6871,-122.37299999999999,1540.0,5080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11536,264500.0,4,2.25,2060.0,11385.0,1.0,0,7,1200.0,860,56,47.31399999999999,-122.363,2110.0,11385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11537,339000.0,3,1.0,1150.0,2496.0,1.0,0,6,1010.0,140,71,47.5194,-122.376,1340.0,1203,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11538,950000.0,4,3.5,4030.0,4200.0,3.0,0,9,4030.0,0,26,47.6416,-122.38600000000001,2130.0,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11539,677500.0,3,1.75,2020.0,9718.0,1.0,0,8,2020.0,0,62,47.574,-122.21,2370.0,8604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11540,690000.0,4,2.5,2740.0,8120.0,2.0,0,9,2740.0,0,19,47.6123,-122.006,2780.0,8344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11541,312000.0,4,2.25,1930.0,7452.0,1.0,0,7,1430.0,500,34,47.4098,-122.189,1714.0,7200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,840000.0,5,1.75,2500.0,11617.0,1.0,0,9,1560.0,940,52,47.5361,-122.21700000000001,3370.0,11617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11543,357500.0,3,3.5,2080.0,5100.0,2.0,0,8,2080.0,0,14,47.35,-122.005,2080.0,5100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11544,675000.0,3,1.5,1460.0,6480.0,1.0,2,7,980.0,480,78,47.6962,-122.397,2180.0,6912,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11545,515000.0,3,2.75,3290.0,11441.0,2.0,0,10,3290.0,0,30,47.3052,-122.34,2600.0,12070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11546,491234.0,4,2.5,1540.0,1860.0,2.0,0,8,1540.0,0,4,47.5521,-121.999,1210.0,1090,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11547,290000.0,3,2.0,1310.0,6265.0,1.0,0,7,1310.0,0,30,47.3893,-122.051,1100.0,6360,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11548,490000.0,4,2.5,2120.0,7820.0,1.0,0,8,1280.0,840,43,47.6743,-122.145,2350.0,8605,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11549,810000.0,4,2.0,2920.0,10424.0,1.0,0,8,1520.0,1400,54,47.5876,-122.17200000000001,2360.0,10696,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11550,252000.0,3,1.5,1150.0,13200.0,1.0,0,7,1150.0,0,62,47.4752,-122.345,1220.0,13066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11551,299999.0,3,2.5,2380.0,9719.0,2.0,0,8,2380.0,0,17,47.2932,-122.28299999999999,2830.0,11505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11552,400000.0,3,2.75,2220.0,5000.0,2.0,0,7,2220.0,0,25,47.5515,-122.324,960.0,5000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11553,530000.0,5,2.0,3020.0,6000.0,1.5,0,7,1860.0,1160,93,47.5207,-122.37799999999999,1380.0,6000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11554,357000.0,3,2.0,2460.0,53882.0,1.0,4,7,2460.0,0,63,47.3811,-122.325,2660.0,32625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11555,365000.0,3,1.75,1820.0,5555.0,1.0,0,7,1030.0,790,79,47.6867,-122.352,1420.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11556,804000.0,4,2.5,2620.0,5060.0,2.0,0,9,2620.0,0,13,47.5634,-122.39399999999999,900.0,5060,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11557,808250.0,3,2.0,1750.0,2640.0,1.0,0,8,1010.0,740,104,47.6419,-122.368,1750.0,4560,12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11558,360000.0,4,2.5,2020.0,7289.0,2.0,0,7,2020.0,0,24,47.401,-122.171,2090.0,7259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,240000.0,3,1.75,1240.0,10956.0,1.0,0,6,1240.0,0,31,47.3705,-122.15,1240.0,8137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11560,335000.0,2,2.0,1380.0,5840.0,1.0,0,7,1380.0,0,30,47.7732,-122.17200000000001,1810.0,5035,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11561,380000.0,3,1.75,1920.0,8775.0,1.0,0,7,1920.0,0,65,47.4544,-122.351,1560.0,8100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11562,350000.0,3,1.75,1680.0,250470.0,1.0,0,7,1070.0,610,78,47.7624,-121.93,1680.0,360000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11563,194000.0,3,1.0,1400.0,7955.0,1.0,0,7,1400.0,0,54,47.4848,-122.221,1160.0,14959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,310000.0,3,1.0,1240.0,7194.0,1.0,0,6,1090.0,150,82,47.7636,-122.20200000000001,2090.0,8514,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11565,315000.0,3,1.75,1410.0,15134.0,1.0,0,7,1410.0,0,38,47.6931,-121.921,1770.0,15337,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11566,258950.0,3,1.75,1440.0,8050.0,1.0,0,8,1440.0,0,33,47.3187,-122.39,1790.0,7488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11567,479000.0,2,2.25,1230.0,932.0,2.0,0,8,1020.0,210,14,47.6192,-122.301,1230.0,1064,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11568,510000.0,5,1.5,1550.0,9750.0,1.0,0,7,1550.0,0,52,47.6811,-122.169,1970.0,9750,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11569,400000.0,3,2.0,1760.0,6875.0,1.0,0,8,1760.0,0,51,47.74,-122.09299999999999,1670.0,13650,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11570,1129575.0,4,3.5,5000.0,38012.0,2.0,0,10,3610.0,1390,14,47.553999999999995,-122.036,3850.0,18054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11571,680000.0,5,2.0,2140.0,5000.0,1.5,0,7,2020.0,120,105,47.6044,-122.29899999999999,1810.0,4400,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11572,1129575.0,6,3.0,3510.0,5760.0,2.5,0,10,3510.0,0,112,47.6263,-122.31200000000001,3450.0,5760,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11573,335000.0,3,1.75,2010.0,9417.0,1.0,0,8,1500.0,510,51,47.37300000000001,-122.185,1200.0,8250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11574,460000.0,5,2.5,3390.0,9760.0,1.0,0,8,1750.0,1640,40,47.4462,-122.137,2360.0,9600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11575,440000.0,4,2.25,2160.0,8119.0,1.0,0,8,1080.0,1080,52,47.5443,-122.177,1850.0,9000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11576,412250.0,2,2.0,1300.0,2983.0,1.0,0,8,1300.0,0,12,47.703,-122.015,1510.0,3876,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11577,185000.0,3,1.5,1280.0,4031.0,2.0,0,6,1280.0,0,33,47.3342,-122.215,1150.0,4500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11578,286500.0,3,2.0,1840.0,8140.0,1.0,0,7,1040.0,800,43,47.3106,-122.325,1600.0,6720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11579,422000.0,4,2.5,3200.0,6691.0,2.0,0,7,3200.0,0,16,47.367,-122.031,2610.0,6510,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11580,408000.0,3,2.25,2800.0,35362.0,2.0,0,9,2800.0,0,33,47.3507,-122.089,2800.0,37058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,306500.0,2,1.0,1390.0,19988.0,1.0,2,7,1390.0,0,69,47.3985,-122.321,2580.0,10490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11582,359900.0,4,2.5,2600.0,5188.0,2.0,0,8,2600.0,0,13,47.3451,-122.04,2610.0,5188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11583,560000.0,3,2.5,1960.0,6058.0,2.0,0,8,1960.0,0,16,47.6319,-122.007,2480.0,6656,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11584,259875.0,3,1.0,1250.0,21303.0,1.0,0,6,1250.0,0,48,47.6625,-122.059,1250.0,17920,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11585,385000.0,3,1.0,1250.0,21303.0,1.0,0,6,1250.0,0,48,47.6625,-122.059,1250.0,17920,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11586,188000.0,1,1.0,550.0,16345.0,1.0,0,4,550.0,0,73,47.5181,-122.339,1100.0,9240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,1129575.0,4,3.25,2500.0,5801.0,1.5,0,8,1960.0,540,92,47.632,-122.29,3670.0,7350,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11588,255000.0,3,1.0,1250.0,10094.0,1.0,0,6,1250.0,0,91,47.4987,-121.781,1300.0,10094,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11589,1129575.0,4,2.75,3020.0,8622.0,2.0,0,9,3020.0,0,42,47.5866,-122.20100000000001,3060.0,14303,14,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11590,635200.0,4,1.75,1640.0,4240.0,1.0,0,7,920.0,720,97,47.6766,-122.368,1300.0,4240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11591,355000.0,3,1.75,1870.0,8250.0,2.0,0,7,1870.0,0,62,47.445,-122.285,1350.0,8714,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11592,544000.0,3,2.5,1760.0,1755.0,3.5,0,8,1760.0,0,20,47.6688,-122.279,1700.0,1721,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11593,402000.0,3,1.5,1320.0,3145.0,2.0,0,7,1320.0,0,20,47.5909,-122.29700000000001,1320.0,3002,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11594,575000.0,4,1.5,1430.0,4163.0,1.5,0,7,1430.0,0,108,47.6606,-122.397,1500.0,4000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11595,216000.0,3,1.75,1580.0,9705.0,1.0,0,7,1580.0,0,41,47.3819,-122.09,1580.0,9942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11596,1129575.0,4,3.5,4170.0,9748.0,2.0,0,10,4170.0,0,14,47.528,-122.132,4560.0,10589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11597,850000.0,4,3.25,3090.0,6744.0,2.0,4,9,3090.0,0,95,47.768,-122.38799999999999,2020.0,6656,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
11598,238000.0,3,2.0,1020.0,1204.0,2.0,0,7,720.0,300,14,47.5445,-122.376,1360.0,1506,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11599,625000.0,4,1.75,2180.0,4431.0,1.5,0,8,2020.0,160,106,47.636,-122.302,1890.0,4400,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11600,1110000.0,5,3.25,3350.0,4000.0,2.0,0,8,2510.0,840,21,47.6645,-122.291,1620.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11601,820000.0,3,2.5,2510.0,5503.0,2.0,2,9,2510.0,0,23,47.5419,-122.383,1790.0,6099,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11602,355000.0,3,2.5,1880.0,5290.0,1.0,0,8,1250.0,630,44,47.5401,-122.3,2030.0,5092,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11603,495000.0,4,1.5,1810.0,7998.0,1.0,0,8,1210.0,600,58,47.726000000000006,-122.29700000000001,1830.0,7763,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11604,1129575.0,5,2.5,4170.0,33310.0,2.0,0,10,4170.0,0,27,47.5455,-122.126,4670.0,37960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11605,398750.0,3,2.5,2230.0,4000.0,2.0,0,7,2230.0,0,64,47.5801,-122.306,1310.0,4000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11606,835000.0,4,2.5,3650.0,7784.0,2.0,0,9,3650.0,0,12,47.7066,-122.101,3150.0,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11607,705000.0,6,2.75,2830.0,10579.0,1.0,0,8,1430.0,1400,51,47.636,-122.171,2060.0,10745,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11608,625000.0,4,1.5,2120.0,5000.0,2.0,0,8,2120.0,0,118,47.6024,-122.296,1830.0,5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11609,550000.0,4,2.5,2090.0,6926.0,2.0,0,8,2090.0,0,28,47.6339,-122.022,2000.0,7151,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11610,540000.0,3,1.5,2600.0,5085.0,1.0,0,7,1400.0,1200,78,47.5659,-122.376,1320.0,4000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11611,519000.0,2,1.0,830.0,2820.0,1.0,0,7,830.0,0,98,47.68899999999999,-122.34700000000001,1460.0,3150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11612,311000.0,4,2.5,1975.0,8734.0,2.0,0,7,1975.0,0,22,47.363,-122.03399999999999,1975.0,8538,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11613,305000.0,4,2.5,1900.0,7000.0,1.0,0,7,1420.0,480,50,47.3092,-122.376,1600.0,7600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11614,395000.0,4,2.75,2640.0,35070.0,1.5,0,8,2640.0,0,55,47.4242,-122.181,2520.0,34986,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11615,275000.0,4,1.5,1610.0,6923.0,1.0,0,6,1010.0,600,49,47.3747,-122.306,1320.0,7684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11616,450000.0,3,3.25,1770.0,1863.0,2.0,0,8,1430.0,340,15,47.5478,-122.005,1410.0,1375,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11617,324000.0,2,1.0,1070.0,6000.0,1.0,0,7,1070.0,0,63,47.7307,-122.33200000000001,1490.0,7622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11618,1129575.0,5,3.25,4590.0,12793.0,2.0,2,10,3590.0,1000,90,47.6453,-122.41,2920.0,8609,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11619,565000.0,4,1.0,1540.0,2452.0,1.5,0,7,1540.0,0,112,47.6522,-122.348,1290.0,3360,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11620,373000.0,4,1.75,1590.0,7920.0,2.0,0,7,1590.0,0,58,47.7456,-122.336,1720.0,7998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11621,613000.0,2,2.0,1170.0,1890.0,1.5,1,8,1170.0,0,91,47.6402,-122.37100000000001,2160.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11622,614000.0,4,2.25,2880.0,9996.0,1.0,0,8,1920.0,960,37,47.7584,-122.14299999999999,2410.0,10584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11623,595000.0,4,1.75,2510.0,8989.0,1.0,0,8,1680.0,830,54,47.5569,-122.17200000000001,2510.0,8931,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11624,440000.0,2,1.0,1280.0,12086.0,1.0,0,7,850.0,430,35,47.63399999999999,-122.03299999999999,1280.0,10452,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11625,425000.0,3,1.5,1570.0,12412.0,1.0,3,8,1570.0,0,64,47.438,-122.34899999999999,2130.0,12412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11626,407000.0,2,1.0,740.0,6380.0,1.0,0,6,740.0,0,106,47.6929,-122.318,1800.0,6380,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11627,472000.0,3,1.5,1740.0,9038.0,1.0,0,7,1740.0,0,63,47.5897,-122.13600000000001,1390.0,9770,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11628,472000.0,3,2.5,1180.0,1262.0,3.0,0,8,1180.0,0,8,47.6381,-122.375,1180.0,2632,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11629,1129575.0,5,2.75,2960.0,28300.0,1.0,3,9,2160.0,800,59,47.7606,-122.37,2940.0,23250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11630,412000.0,3,1.75,1880.0,5752.0,1.0,0,7,940.0,940,73,47.5354,-122.37799999999999,1110.0,5201,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11631,717000.0,3,1.0,1150.0,5000.0,1.0,0,8,1150.0,0,59,47.6805,-122.369,1160.0,5000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11632,425000.0,3,1.0,1320.0,7076.0,1.0,0,7,1320.0,0,59,47.6131,-122.12299999999999,1510.0,9000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11633,299999.0,4,2.0,1640.0,7200.0,1.0,0,6,820.0,820,74,47.4791,-122.34700000000001,1640.0,8200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11634,254000.0,3,2.0,1470.0,7694.0,1.0,0,7,1470.0,0,26,47.3539,-122.054,1580.0,7480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11635,178500.0,3,1.0,900.0,10511.0,1.0,0,6,900.0,0,57,47.2883,-122.272,1460.0,10643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11636,800000.0,3,1.75,1510.0,3600.0,1.0,0,8,1230.0,280,108,47.6387,-122.363,1300.0,3600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11637,420000.0,3,1.0,1440.0,5623.0,1.0,0,6,720.0,720,96,47.69600000000001,-122.319,1280.0,5623,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11638,319900.0,2,1.0,1380.0,9251.0,1.0,0,7,1380.0,0,78,47.7486,-122.249,1870.0,12158,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11639,350000.0,2,1.5,1150.0,7552.0,1.0,1,7,1150.0,0,74,47.7298,-122.286,1910.0,8145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11640,968000.0,6,2.75,3610.0,17580.0,1.0,4,9,2070.0,1540,59,47.5739,-122.069,2890.0,14060,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11641,491000.0,3,2.0,1250.0,1306.0,3.0,0,7,1250.0,0,18,47.6705,-122.39,1320.0,1306,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11642,948000.0,3,2.5,3510.0,9824.0,2.0,0,9,3510.0,0,16,47.5635,-122.03200000000001,3510.0,10588,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11643,900000.0,3,2.5,2260.0,9577.0,2.0,0,8,1700.0,560,93,47.6928,-122.399,1740.0,10240,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11644,270000.0,3,1.75,2840.0,9800.0,1.0,0,7,1420.0,1420,41,47.3516,-122.119,1650.0,9590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
